# `Flank`: The 5' or 3' sequence of IS mapped to MDS42; `Clustered_Locus`: The ID of the locus where the IS is mapped to identify flanking sequences that are inserted to identical locus with only < 20 bp gap; `matched_row.XX`: Matched position is found in XX generation. IF NA, no match is found.
Line,Gen,IS_ID,IS_strand,Flank,Pos,Clustered_Locus,New,Simple,matched_row.prev,matched_row.facs
L08-4,MA20,12,TRUE,f,2980768,5,New,Simple,2035,2857
L08-4,MA20,12,TRUE,r,2980755,5,New,Simple,2035,2857
L08-4,MA20,13,FALSE,r,3020016,19,New,Complex,2037,NA
L08-4,MA20,13,FALSE,f,3023712,15,New,Complex,2038,2859
L08-4,MA20,14,TRUE,f,3576806,18,New,Complex,2039,2861
L08-4,MA20,14,TRUE,r,3587156,17,New,Complex,NA,NA
L08-4,MA20,15,FALSE,r,3617331,2,New,Simple,2041,NA
L08-4,MA20,15,FALSE,f,3617318,2,New,Simple,2041,NA
L08-4,MA20,16,FALSE,r,3795950,0,New,Simple,2043,2863
L08-4,MA20,16,FALSE,f,3795937,0,New,Simple,2043,2863
L09-1,FACS,0,TRUE,f,390644,4,New,Simple,NA,777
L09-1,FACS,0,TRUE,r,390631,4,New,Simple,NA,777
L09-1,FACS,1,TRUE,f,763592,6,New,Simple,NA,779
L09-1,FACS,1,TRUE,r,763579,6,New,Simple,NA,779
L09-1,FACS,2,FALSE,r,1077715,7,New,Simple,NA,781
L09-1,FACS,2,FALSE,f,1077720,7,New,Simple,NA,781
L09-1,FACS,3,FALSE,r,1272612,13,Preexisting,Complex,NA,783
L09-1,FACS,3,FALSE,f,1275700,5,Preexisting,Complex,NA,784
L09-1,FACS,4,FALSE,r,1687576,2,New,Simple,NA,785
L09-1,FACS,4,FALSE,f,1687563,2,New,Simple,NA,785
L09-1,FACS,5,FALSE,r,1738661,3,New,Simple,NA,787
L09-1,FACS,5,FALSE,f,1738648,3,New,Simple,NA,787
L09-1,FACS,6,TRUE,f,2242137,15,New,Complex,NA,789
L09-1,FACS,6,TRUE,r,2242578,11,New,Complex,NA,790
L09-1,FACS,7,FALSE,r,2303369,1,New,Simple,NA,791
L09-1,FACS,7,FALSE,f,2303356,1,New,Simple,NA,791
L09-1,FACS,8,FALSE,r,3128931,14,New,Complex,NA,793
L09-1,FACS,8,FALSE,f,3129793,8,New,Complex,NA,794
L09-1,FACS,9,FALSE,r,3472529,9,New,Simple,NA,795
L09-1,FACS,9,FALSE,f,3472517,9,New,Simple,NA,795
L09-1,FACS,10,TRUE,f,3547157,0,New,Simple,NA,797
L09-1,FACS,10,TRUE,r,3547144,0,New,Simple,NA,797
L09-1,FACS,11,FALSE,r,3702511,12,New,Complex,NA,799
L09-1,FACS,11,FALSE,f,3729382,10,New,Complex,NA,800
L09-1,MA08,0,TRUE,f,42340,0,New,Simple,NA,NA
L09-1,MA08,0,TRUE,r,42326,0,New,Simple,NA,NA
L09-1,MA08,1,TRUE,f,390644,5,New,Simple,2045,1821
L09-1,MA08,1,TRUE,r,390631,5,New,Simple,2045,1821
L09-1,MA08,2,TRUE,f,763592,7,New,Simple,2047,1823
L09-1,MA08,2,TRUE,r,763579,7,New,Simple,2047,1823
L09-1,MA08,3,FALSE,r,1077715,8,New,Simple,2049,1825
L09-1,MA08,3,FALSE,f,1077720,8,New,Simple,2049,1825
L09-1,MA08,4,FALSE,r,1272612,17,Preexisting,Complex,2051,1827
L09-1,MA08,4,FALSE,f,1275700,13,Preexisting,Complex,2052,1828
L09-1,MA08,5,FALSE,r,1687575,12,New,Simple,2053,1829
L09-1,MA08,5,FALSE,f,1687563,12,New,Simple,2053,1829
L09-1,MA08,6,FALSE,r,1738661,6,New,Simple,2055,1831
L09-1,MA08,6,FALSE,f,1738648,6,New,Simple,2055,1831
L09-1,MA08,7,TRUE,f,2242137,19,New,Complex,2057,1833
L09-1,MA08,7,TRUE,r,2242578,9,New,Complex,2058,1834
L09-1,MA08,8,FALSE,r,2286191,3,New,Simple,NA,NA
L09-1,MA08,8,FALSE,f,2286178,3,New,Simple,NA,NA
L09-1,MA08,9,FALSE,r,2303369,4,New,Simple,2059,1835
L09-1,MA08,9,FALSE,f,2303356,4,New,Simple,2059,1835
L09-1,MA08,10,FALSE,r,3128931,18,New,Complex,2061,1837
L09-1,MA08,10,FALSE,f,3129793,11,New,Complex,2062,1838
L09-1,MA08,11,FALSE,r,3472529,2,New,Simple,2063,1839
L09-1,MA08,11,FALSE,f,3472516,2,New,Simple,2063,1839
L09-1,MA08,12,TRUE,f,3547157,1,New,Simple,2065,1841
L09-1,MA08,12,TRUE,r,3547144,1,New,Simple,2065,1841
L09-1,MA08,13,FALSE,r,3702511,14,New,Complex,2067,1843
L09-1,MA08,13,FALSE,f,3729382,15,New,Complex,2068,1844
L09-1,MA08,14,TRUE,f,3955457,16,New,Complex,NA,NA
L09-1,MA08,14,TRUE,r,3960771,10,New,Complex,NA,NA
L09-1,MA20,0,TRUE,f,42340,0,New,Simple,2069,NA
L09-1,MA20,0,TRUE,r,42326,0,New,Simple,2069,NA
L09-1,MA20,1,TRUE,f,390444,18,New,Complex,NA,NA
L09-1,MA20,1,TRUE,r,390631,25,New,Complex,2071,2865
L09-1,MA20,2,TRUE,f,763592,1,New,Simple,2073,2867
L09-1,MA20,2,TRUE,r,763579,1,New,Simple,2073,2867
L09-1,MA20,3,FALSE,r,1077715,13,New,Simple,2075,2869
L09-1,MA20,3,FALSE,f,1077720,13,New,Simple,2075,2869
L09-1,MA20,4,FALSE,r,1272612,4,Preexisting,Complex,2077,2871
L09-1,MA20,4,FALSE,f,1275700,8,Preexisting,Complex,2078,2872
L09-1,MA20,5,FALSE,r,1677666,19,New,Complex,NA,NA
L09-1,MA20,5,FALSE,f,1687563,15,New,Complex,2079,2873
L09-1,MA20,6,FALSE,r,1738661,11,New,Simple,2081,2875
L09-1,MA20,6,FALSE,f,1738648,11,New,Simple,2081,2875
L09-1,MA20,7,TRUE,f,2242137,22,New,Complex,2083,2877
L09-1,MA20,7,TRUE,r,2242578,16,New,Complex,2084,2878
L09-1,MA20,8,FALSE,r,2286191,3,New,Simple,2085,NA
L09-1,MA20,8,FALSE,f,2286179,3,New,Simple,2085,NA
L09-1,MA20,9,FALSE,r,2303369,5,New,Simple,2087,2879
L09-1,MA20,9,FALSE,f,2303356,5,New,Simple,2087,2879
L09-1,MA20,10,TRUE,f,2448337,2,New,Simple,NA,NA
L09-1,MA20,10,TRUE,r,2448324,2,New,Simple,NA,NA
L09-1,MA20,11,FALSE,r,2940998,23,New,Complex,NA,NA
L09-1,MA20,11,FALSE,f,2941342,20,New,Complex,NA,NA
L09-1,MA20,12,FALSE,r,3128931,21,New,Complex,2089,2881
L09-1,MA20,12,FALSE,f,3129793,9,New,Complex,2090,2882
L09-1,MA20,13,FALSE,r,3472529,6,New,Simple,2091,2883
L09-1,MA20,13,FALSE,f,3472517,6,New,Simple,2091,2883
L09-1,MA20,14,TRUE,f,3547157,24,New,Complex,2093,2885
L09-1,MA20,14,TRUE,r,3547492,12,New,Complex,NA,NA
L09-1,MA20,15,FALSE,r,3702511,7,New,Complex,2095,2887
L09-1,MA20,15,FALSE,f,3729382,10,New,Complex,2096,2888
L09-1,MA20,16,TRUE,f,3943179,17,New,Complex,NA,NA
L09-1,MA20,16,TRUE,r,3961395,14,New,Complex,NA,NA
L09-2,FACS,0,TRUE,f,390644,4,New,Simple,NA,801
L09-2,FACS,0,TRUE,r,390631,4,New,Simple,NA,801
L09-2,FACS,1,TRUE,f,763592,2,New,Simple,NA,803
L09-2,FACS,1,TRUE,r,763579,2,New,Simple,NA,803
L09-2,FACS,2,FALSE,r,1077715,7,New,Simple,NA,805
L09-2,FACS,2,FALSE,f,1077720,7,New,Simple,NA,805
L09-2,FACS,3,FALSE,r,1272612,5,Preexisting,Complex,NA,807
L09-2,FACS,3,FALSE,f,1275700,12,Preexisting,Complex,NA,808
L09-2,FACS,4,FALSE,r,1687576,3,New,Simple,NA,809
L09-2,FACS,4,FALSE,f,1687563,3,New,Simple,NA,809
L09-2,FACS,5,TRUE,f,2242137,14,New,Complex,NA,811
L09-2,FACS,5,TRUE,r,2242578,13,New,Complex,NA,812
L09-2,FACS,6,FALSE,r,2303369,1,New,Simple,NA,813
L09-2,FACS,6,FALSE,f,2303356,1,New,Simple,NA,813
L09-2,FACS,7,FALSE,r,3128931,6,New,Complex,NA,815
L09-2,FACS,7,FALSE,f,3129793,8,New,Complex,NA,816
L09-2,FACS,8,FALSE,r,3472529,9,New,Simple,NA,817
L09-2,FACS,8,FALSE,f,3472517,9,New,Simple,NA,817
L09-2,FACS,9,TRUE,f,3547157,0,New,Simple,NA,819
L09-2,FACS,9,TRUE,r,3547144,0,New,Simple,NA,819
L09-2,FACS,10,FALSE,r,3702511,11,New,Complex,NA,821
L09-2,FACS,10,FALSE,f,3729382,10,New,Complex,NA,822
L09-2,MA08,0,TRUE,f,763592,1,New,Simple,2101,1847
L09-2,MA08,0,TRUE,r,763579,1,New,Simple,2101,1847
L09-2,MA08,1,FALSE,r,1077715,6,New,Simple,2103,1849
L09-2,MA08,1,FALSE,f,1077720,6,New,Simple,2103,1849
L09-2,MA08,2,FALSE,r,1272612,7,Preexisting,Complex,2105,1851
L09-2,MA08,2,FALSE,f,1275700,8,Preexisting,Complex,2106,1852
L09-2,MA08,3,FALSE,r,1403174,3,New,Simple,NA,NA
L09-2,MA08,3,FALSE,f,1403161,3,New,Simple,NA,NA
L09-2,MA08,4,FALSE,r,1675902,14,New,Complex,NA,NA
L09-2,MA08,4,FALSE,f,1687563,15,New,Complex,2107,1853
L09-2,MA08,5,TRUE,f,2241802,17,New,Complex,NA,NA
L09-2,MA08,5,TRUE,r,2242578,10,New,Complex,2110,1856
L09-2,MA08,6,FALSE,r,2303369,2,New,Simple,2111,1857
L09-2,MA08,6,FALSE,f,2303356,2,New,Simple,2111,1857
L09-2,MA08,7,FALSE,r,3128931,16,New,Complex,2113,1859
L09-2,MA08,7,FALSE,f,3129793,11,New,Complex,2114,1860
L09-2,MA08,8,FALSE,r,3472529,4,New,Simple,2115,1861
L09-2,MA08,8,FALSE,f,3472517,4,New,Simple,2115,1861
L09-2,MA08,9,TRUE,f,3547157,0,New,Simple,2117,1863
L09-2,MA08,9,TRUE,r,3547144,0,New,Simple,2117,1863
L09-2,MA08,10,FALSE,r,3702511,12,New,Complex,2119,1865
L09-2,MA08,10,TRUE,f,3897909,13,New,Complex,NA,NA
L09-2,MA08,11,FALSE,f,3729381,9,New,Complex,2120,1866
L09-2,MA08,11,TRUE,r,3915030,5,New,Complex,NA,NA
L09-2,MA20,0,TRUE,f,763592,5,New,Simple,2121,2891
L09-2,MA20,0,TRUE,r,763579,5,New,Simple,2121,2891
L09-2,MA20,1,FALSE,r,1064884,4,New,Simple,NA,NA
L09-2,MA20,1,FALSE,f,1064871,4,New,Simple,NA,NA
L09-2,MA20,2,FALSE,r,1077715,3,New,Simple,2123,2893
L09-2,MA20,2,FALSE,f,1077720,3,New,Simple,2123,2893
L09-2,MA20,3,FALSE,r,1272612,8,Preexisting,Complex,2125,2895
L09-2,MA20,3,FALSE,f,1275700,7,Preexisting,Complex,2126,2896
L09-2,MA20,4,TRUE,f,1623533,2,New,Complex,NA,NA
L09-2,MA20,4,FALSE,r,1675901,16,New,Complex,2129,NA
L09-2,MA20,5,TRUE,r,1623519,2,New,Complex,NA,NA
L09-2,MA20,5,FALSE,f,1687563,14,New,Complex,2130,2897
L09-2,MA20,6,TRUE,f,2221383,13,New,Complex,NA,NA
L09-2,MA20,6,TRUE,r,2242578,17,New,Complex,2132,2900
L09-2,MA20,7,FALSE,r,2303370,0,New,Simple,2133,2901
L09-2,MA20,7,FALSE,f,2303356,0,New,Simple,2133,2901
L09-2,MA20,8,FALSE,r,3128931,18,New,Complex,2135,2903
L09-2,MA20,8,FALSE,f,3129793,11,New,Complex,2136,2904
L09-2,MA20,9,FALSE,r,3472529,1,New,Simple,2137,2905
L09-2,MA20,9,FALSE,f,3472516,1,New,Simple,2137,2905
L09-2,MA20,10,TRUE,f,3546954,19,New,Complex,NA,NA
L09-2,MA20,10,TRUE,r,3547422,9,New,Complex,NA,NA
L09-2,MA20,11,FALSE,r,3702511,12,New,Complex,2141,2909
L09-2,MA20,11,TRUE,f,3897909,6,New,Complex,2142,NA
L09-2,MA20,12,FALSE,f,3729381,15,New,Complex,2143,2910
L09-2,MA20,12,TRUE,r,3915030,10,New,Complex,2144,NA
L09-3,FACS,0,TRUE,f,390644,4,New,Simple,NA,823
L09-3,FACS,0,TRUE,r,390631,4,New,Simple,NA,823
L09-3,FACS,1,TRUE,f,763592,6,New,Simple,NA,825
L09-3,FACS,1,TRUE,r,763579,6,New,Simple,NA,825
L09-3,FACS,2,FALSE,r,1077715,7,New,Simple,NA,827
L09-3,FACS,2,FALSE,f,1077720,7,New,Simple,NA,827
L09-3,FACS,3,FALSE,r,1272612,13,Preexisting,Complex,NA,829
L09-3,FACS,3,FALSE,f,1275700,5,Preexisting,Complex,NA,830
L09-3,FACS,4,FALSE,r,1687576,2,New,Simple,NA,831
L09-3,FACS,4,FALSE,f,1687563,2,New,Simple,NA,831
L09-3,FACS,5,FALSE,r,1738661,3,New,Simple,NA,833
L09-3,FACS,5,FALSE,f,1738648,3,New,Simple,NA,833
L09-3,FACS,6,TRUE,f,2242137,15,New,Complex,NA,835
L09-3,FACS,6,TRUE,r,2242578,11,New,Complex,NA,836
L09-3,FACS,7,FALSE,r,2303369,1,New,Simple,NA,837
L09-3,FACS,7,FALSE,f,2303356,1,New,Simple,NA,837
L09-3,FACS,8,FALSE,r,3128931,14,New,Complex,NA,839
L09-3,FACS,8,FALSE,f,3129793,8,New,Complex,NA,840
L09-3,FACS,9,FALSE,r,3472529,9,New,Simple,NA,841
L09-3,FACS,9,FALSE,f,3472517,9,New,Simple,NA,841
L09-3,FACS,10,TRUE,f,3547157,0,New,Simple,NA,843
L09-3,FACS,10,TRUE,r,3547144,0,New,Simple,NA,843
L09-3,FACS,11,FALSE,r,3702511,12,New,Complex,NA,845
L09-3,FACS,11,FALSE,f,3729382,10,New,Complex,NA,846
L09-3,MA08,0,TRUE,f,157052,0,New,Simple,NA,NA
L09-3,MA08,0,TRUE,r,157039,0,New,Simple,NA,NA
L09-3,MA08,1,FALSE,r,370955,1,New,Simple,NA,NA
L09-3,MA08,1,FALSE,f,370942,1,New,Simple,NA,NA
L09-3,MA08,2,TRUE,f,390644,3,New,Simple,2145,1867
L09-3,MA08,2,TRUE,r,390631,3,New,Simple,2145,1867
L09-3,MA08,3,TRUE,f,763592,7,New,Simple,2147,1869
L09-3,MA08,3,TRUE,r,763579,7,New,Simple,2147,1869
L09-3,MA08,4,FALSE,r,1077715,11,New,Simple,2149,1871
L09-3,MA08,4,FALSE,f,1077720,11,New,Simple,2149,1871
L09-3,MA08,5,FALSE,r,1272612,9,Preexisting,Complex,2151,1873
L09-3,MA08,5,FALSE,f,1275700,13,Preexisting,Complex,2152,1874
L09-3,MA08,6,FALSE,r,1625615,6,New,Simple,NA,NA
L09-3,MA08,6,FALSE,f,1625602,6,New,Simple,NA,NA
L09-3,MA08,7,FALSE,r,1677778,18,New,Complex,NA,NA
L09-3,MA08,7,FALSE,f,1687563,21,New,Complex,2153,1875
L09-3,MA08,8,TRUE,f,1738677,2,New,Simple,2155,1877
L09-3,MA08,8,TRUE,r,1738664,2,New,Simple,2155,1877
L09-3,MA08,9,TRUE,f,1904749,4,New,Simple,NA,NA
L09-3,MA08,9,TRUE,r,1904736,4,New,Simple,NA,NA
L09-3,MA08,10,FALSE,r,2159928,20,New,Complex,NA,NA
L09-3,MA08,10,FALSE,f,2161607,19,New,Complex,NA,NA
L09-3,MA08,11,TRUE,f,2242137,22,New,Complex,2157,1879
L09-3,MA08,11,TRUE,r,2242578,17,New,Complex,2158,1880
L09-3,MA08,12,FALSE,r,2303369,8,New,Simple,2159,1881
L09-3,MA08,12,FALSE,f,2303356,8,New,Simple,2159,1881
L09-3,MA08,13,FALSE,r,3128931,10,New,Complex,2161,1883
L09-3,MA08,13,FALSE,f,3129793,14,New,Complex,2162,1884
L09-3,MA08,14,FALSE,r,3472529,5,New,Simple,2163,1885
L09-3,MA08,14,FALSE,f,3472517,5,New,Simple,2163,1885
L09-3,MA08,15,TRUE,f,3547157,23,New,Complex,2165,1887
L09-3,MA08,15,TRUE,r,3547373,12,New,Complex,NA,NA
L09-3,MA08,16,FALSE,r,3702511,16,New,Complex,2167,1889
L09-3,MA08,16,FALSE,f,3729382,15,New,Complex,2168,1890
L09-3,MA20,0,TRUE,f,157052,25,New,Complex,2169,NA
L09-3,MA20,0,TRUE,r,157183,32,New,Complex,NA,NA
L09-3,MA20,1,TRUE,f,390644,1,New,Simple,2173,2911
L09-3,MA20,1,TRUE,r,390631,1,New,Simple,2173,2911
L09-3,MA20,2,TRUE,f,763592,3,New,Simple,2175,2913
L09-3,MA20,2,TRUE,r,763579,3,New,Simple,2175,2913
L09-3,MA20,3,FALSE,r,1077715,17,New,Simple,2177,2915
L09-3,MA20,3,FALSE,f,1077720,17,New,Simple,2177,2915
L09-3,MA20,4,FALSE,r,1272612,5,Preexisting,Complex,2179,2917
L09-3,MA20,4,FALSE,f,1275700,19,Preexisting,Complex,2180,2918
L09-3,MA20,5,FALSE,r,1577414,9,New,Simple,NA,NA
L09-3,MA20,5,FALSE,f,1577401,9,New,Simple,NA,NA
L09-3,MA20,6,FALSE,r,1625615,6,New,Simple,2181,NA
L09-3,MA20,6,FALSE,f,1625602,6,New,Simple,2181,NA
L09-3,MA20,7,FALSE,r,1677778,23,New,Complex,2183,NA
L09-3,MA20,7,FALSE,f,1687563,22,New,Complex,2184,2919
L09-3,MA20,8,FALSE,r,1738841,29,New,Complex,NA,NA
L09-3,MA20,8,FALSE,f,1739368,31,New,Complex,NA,NA
L09-3,MA20,9,FALSE,r,1875883,20,New,Simple,NA,NA
L09-3,MA20,9,FALSE,f,1875871,20,New,Simple,NA,NA
L09-3,MA20,10,TRUE,f,1904073,24,New,Complex,NA,NA
L09-3,MA20,10,TRUE,r,1910310,21,New,Complex,NA,NA
L09-3,MA20,11,FALSE,r,2159928,26,New,Complex,2189,NA
L09-3,MA20,11,FALSE,f,2161607,16,New,Complex,2190,NA
L09-3,MA20,12,TRUE,f,2176774,8,New,Simple,NA,NA
L09-3,MA20,12,TRUE,r,2176761,8,New,Simple,NA,NA
L09-3,MA20,13,TRUE,f,2242137,30,New,Complex,2191,2923
L09-3,MA20,13,TRUE,r,2242578,27,New,Complex,2192,2924
L09-3,MA20,14,FALSE,r,2303369,2,New,Simple,2193,2925
L09-3,MA20,14,FALSE,f,2303356,2,New,Simple,2193,2925
L09-3,MA20,15,TRUE,f,2606672,4,New,Simple,NA,NA
L09-3,MA20,15,TRUE,r,2606659,4,New,Simple,NA,NA
L09-3,MA20,16,FALSE,r,3035828,28,New,Complex,NA,NA
L09-3,MA20,16,FALSE,f,3036477,15,New,Complex,NA,NA
L09-3,MA20,17,FALSE,r,3128931,13,New,Complex,2195,2927
L09-3,MA20,17,FALSE,f,3129793,11,New,Complex,2196,2928
L09-3,MA20,18,FALSE,r,3283517,0,New,Simple,NA,NA
L09-3,MA20,18,FALSE,f,3283504,0,New,Simple,NA,NA
L09-3,MA20,19,FALSE,r,3472529,14,New,Simple,2197,2929
L09-3,MA20,19,FALSE,f,3472517,14,New,Simple,2197,2929
L09-3,MA20,20,TRUE,f,3547157,7,New,Complex,2199,2931
L09-3,MA20,20,TRUE,r,3547373,12,New,Complex,2200,NA
L09-3,MA20,21,FALSE,r,3702511,10,New,Complex,2201,2933
L09-3,MA20,21,FALSE,f,3729382,18,New,Complex,2202,2934
L09-4,FACS,0,TRUE,f,390644,4,New,Simple,NA,847
L09-4,FACS,0,TRUE,r,390631,4,New,Simple,NA,847
L09-4,FACS,1,TRUE,f,763592,2,New,Simple,NA,849
L09-4,FACS,1,TRUE,r,763579,2,New,Simple,NA,849
L09-4,FACS,2,FALSE,r,1077715,7,New,Simple,NA,851
L09-4,FACS,2,FALSE,f,1077720,7,New,Simple,NA,851
L09-4,FACS,3,FALSE,r,1272612,5,Preexisting,Complex,NA,853
L09-4,FACS,3,FALSE,f,1275700,12,Preexisting,Complex,NA,854
L09-4,FACS,4,FALSE,r,1687576,3,New,Simple,NA,855
L09-4,FACS,4,FALSE,f,1687563,3,New,Simple,NA,855
L09-4,FACS,5,TRUE,f,2242137,14,New,Complex,NA,857
L09-4,FACS,5,TRUE,r,2242578,13,New,Complex,NA,858
L09-4,FACS,6,FALSE,r,2303369,1,New,Simple,NA,859
L09-4,FACS,6,FALSE,f,2303356,1,New,Simple,NA,859
L09-4,FACS,7,FALSE,r,3128931,6,New,Complex,NA,861
L09-4,FACS,7,FALSE,f,3129793,8,New,Complex,NA,862
L09-4,FACS,8,FALSE,r,3472529,9,New,Simple,NA,863
L09-4,FACS,8,FALSE,f,3472517,9,New,Simple,NA,863
L09-4,FACS,9,TRUE,f,3547157,0,New,Simple,NA,865
L09-4,FACS,9,TRUE,r,3547144,0,New,Simple,NA,865
L09-4,FACS,10,FALSE,r,3702511,11,New,Complex,NA,867
L09-4,FACS,10,FALSE,f,3729382,10,New,Complex,NA,868
L09-4,MA08,0,FALSE,r,152809,10,New,Complex,NA,NA
L09-4,MA08,0,FALSE,f,161278,14,New,Complex,NA,NA
L09-4,MA08,1,TRUE,f,390644,3,New,Simple,2203,1891
L09-4,MA08,1,TRUE,r,390631,3,New,Simple,2203,1891
L09-4,MA08,2,TRUE,f,763592,4,New,Simple,2205,1893
L09-4,MA08,2,TRUE,r,763579,4,New,Simple,2205,1893
L09-4,MA08,3,FALSE,r,1077715,8,New,Simple,2207,1895
L09-4,MA08,3,FALSE,f,1077720,8,New,Simple,2207,1895
L09-4,MA08,4,FALSE,r,1272612,15,Preexisting,Complex,2209,1897
L09-4,MA08,4,FALSE,f,1275700,5,Preexisting,Complex,2210,1898
L09-4,MA08,5,FALSE,r,1687575,7,New,Simple,2211,1899
L09-4,MA08,5,FALSE,f,1687563,7,New,Simple,2211,1899
L09-4,MA08,6,TRUE,f,2241851,17,New,Complex,NA,NA
L09-4,MA08,6,TRUE,r,2242578,9,New,Complex,2214,1902
L09-4,MA08,7,FALSE,r,2303369,1,New,Simple,2215,1903
L09-4,MA08,7,FALSE,f,2303356,1,New,Simple,2215,1903
L09-4,MA08,8,FALSE,r,3128931,16,New,Complex,2217,1905
L09-4,MA08,8,FALSE,f,3129793,13,New,Complex,2218,1906
L09-4,MA08,9,FALSE,r,3472529,2,New,Simple,2219,1907
L09-4,MA08,9,FALSE,f,3472517,2,New,Simple,2219,1907
L09-4,MA08,10,TRUE,f,3547157,0,New,Simple,2221,1909
L09-4,MA08,10,TRUE,r,3547144,0,New,Simple,2221,1909
L09-4,MA08,11,FALSE,r,3702511,6,New,Complex,2223,1911
L09-4,MA08,11,FALSE,f,3729382,12,New,Complex,2224,1912
L09-4,MA08,12,TRUE,f,3848019,18,New,Complex,NA,NA
L09-4,MA08,12,TRUE,r,3848097,11,New,Complex,NA,NA
L09-4,MA20,0,FALSE,r,152809,10,New,Complex,2225,NA
L09-4,MA20,0,FALSE,f,161278,14,New,Complex,2226,NA
L09-4,MA20,1,TRUE,f,390644,3,New,Simple,2227,2935
L09-4,MA20,1,TRUE,r,390631,3,New,Simple,2227,2935
L09-4,MA20,2,TRUE,f,763592,2,New,Simple,2229,2937
L09-4,MA20,2,TRUE,r,763579,2,New,Simple,2229,2937
L09-4,MA20,3,FALSE,r,1077715,8,New,Simple,2231,2939
L09-4,MA20,3,FALSE,f,1077720,8,New,Simple,2231,2939
L09-4,MA20,4,FALSE,r,1272612,7,Preexisting,Complex,2233,2941
L09-4,MA20,4,FALSE,f,1275700,11,Preexisting,Complex,2234,2942
L09-4,MA20,5,FALSE,r,1687575,9,New,Simple,2235,2943
L09-4,MA20,5,FALSE,f,1687563,9,New,Simple,2235,2943
L09-4,MA20,6,FALSE,r,2055425,4,New,Simple,NA,NA
L09-4,MA20,6,FALSE,f,2055412,4,New,Simple,NA,NA
L09-4,MA20,7,TRUE,f,2241851,17,New,Complex,2237,NA
L09-4,MA20,7,TRUE,r,2242578,15,New,Complex,2238,2946
L09-4,MA20,8,FALSE,r,2303369,1,New,Simple,2239,2947
L09-4,MA20,8,FALSE,f,2303356,1,New,Simple,2239,2947
L09-4,MA20,9,FALSE,r,3128931,16,New,Complex,2241,2949
L09-4,MA20,9,FALSE,f,3129793,13,New,Complex,2242,2950
L09-4,MA20,10,FALSE,r,3472529,5,New,Simple,2243,2951
L09-4,MA20,10,FALSE,f,3472517,5,New,Simple,2243,2951
L09-4,MA20,11,TRUE,f,3547157,0,New,Simple,2245,2953
L09-4,MA20,11,TRUE,r,3547144,0,New,Simple,2245,2953
L09-4,MA20,12,FALSE,r,3702511,6,New,Complex,2247,2955
L09-4,MA20,12,FALSE,f,3729382,12,New,Complex,2248,2956
L10-1,FACS,0,FALSE,r,120553,3,New,Simple,NA,869
L10-1,FACS,0,FALSE,f,120541,3,New,Simple,NA,869
L10-1,FACS,1,FALSE,r,1272612,11,Preexisting,Complex,NA,871
L10-1,FACS,1,FALSE,f,1275700,9,Preexisting,Complex,NA,872
L10-1,FACS,2,TRUE,f,1914252,12,New,Complex,NA,873
L10-1,FACS,2,TRUE,r,1916780,7,New,Complex,NA,874
L10-1,FACS,3,FALSE,r,2019926,4,New,Simple,NA,875
L10-1,FACS,3,FALSE,f,2019913,4,New,Simple,NA,875
L10-1,FACS,4,TRUE,f,2080380,13,New,Complex,NA,877
L10-1,FACS,4,TRUE,r,2080865,6,New,Complex,NA,878
L10-1,FACS,5,FALSE,r,2516257,5,New,Simple,NA,879
L10-1,FACS,5,FALSE,f,2516244,5,New,Simple,NA,879
L10-1,FACS,6,TRUE,f,2752068,2,New,Simple,NA,881
L10-1,FACS,6,TRUE,r,2752055,2,New,Simple,NA,881
L10-1,FACS,7,TRUE,f,3564844,1,New,Simple,NA,883
L10-1,FACS,7,TRUE,r,3564831,1,New,Simple,NA,883
L10-1,FACS,8,TRUE,f,3698369,10,New,Complex,NA,885
L10-1,FACS,8,TRUE,r,3723003,8,New,Complex,NA,886
L10-1,FACS,9,FALSE,r,3957119,0,New,Simple,NA,887
L10-1,FACS,9,FALSE,f,3957106,0,New,Simple,NA,887
L10-1,MA08,0,FALSE,r,120553,11,New,Simple,2251,1913
L10-1,MA08,0,FALSE,f,120541,11,New,Simple,2251,1913
L10-1,MA08,1,TRUE,f,847324,14,New,Complex,NA,NA
L10-1,MA08,1,TRUE,r,849390,16,New,Complex,NA,NA
L10-1,MA08,2,FALSE,r,1272612,6,Preexisting,Complex,2253,1915
L10-1,MA08,2,FALSE,f,1275700,7,Preexisting,Complex,2254,1916
L10-1,MA08,3,TRUE,f,1914252,15,New,Complex,2255,1917
L10-1,MA08,3,TRUE,r,1916780,17,New,Complex,2256,1918
L10-1,MA08,4,FALSE,r,2019926,12,New,Simple,2257,1919
L10-1,MA08,4,FALSE,f,2019913,12,New,Simple,2257,1919
L10-1,MA08,5,TRUE,f,2080380,8,New,Complex,2259,1921
L10-1,MA08,5,TRUE,r,2080865,9,New,Complex,2260,1922
L10-1,MA08,6,TRUE,f,2479967,5,New,Simple,NA,NA
L10-1,MA08,6,TRUE,r,2479954,5,New,Simple,NA,NA
L10-1,MA08,7,FALSE,r,2516257,2,New,Simple,2261,1923
L10-1,MA08,7,FALSE,f,2516244,2,New,Simple,2261,1923
L10-1,MA08,8,TRUE,f,2752068,4,New,Simple,2263,1925
L10-1,MA08,8,TRUE,r,2752055,4,New,Simple,2263,1925
L10-1,MA08,9,TRUE,f,3564844,3,New,Simple,2265,1927
