# `Flank`: The 5' or 3' sequence of IS mapped to MDS42; `Clustered_Locus`: The ID of the locus where the IS is mapped to identify flanking sequences that are inserted to identical locus with only < 20 bp gap; `matched_row.XX`: Matched position is found in XX generation. IF NA, no match is found.
Line,Gen,IS_ID,IS_strand,Flank,Pos,Clustered_Locus,New,Simple,matched_row.prev,matched_row.facs
L09-2,MA08,6,FALSE,r,2303369,2,New,Simple,2093,1857
L09-2,MA08,6,FALSE,f,2303356,2,New,Simple,2093,1857
L09-2,MA08,7,FALSE,r,3128931,16,New,Complex,2095,1859
L09-2,MA08,7,FALSE,f,3129793,11,New,Complex,2096,1860
L09-2,MA08,8,FALSE,r,3472529,4,New,Simple,2097,1861
L09-2,MA08,8,FALSE,f,3472517,4,New,Simple,2097,1861
L09-2,MA08,9,TRUE,f,3547157,0,New,Simple,2099,1863
L09-2,MA08,9,TRUE,r,3547144,0,New,Simple,2099,1863
L09-2,MA08,10,FALSE,r,3702511,12,New,Complex,2101,1865
L09-2,MA08,10,TRUE,f,3897909,13,New,Complex,NA,NA
L09-2,MA08,11,FALSE,f,3729381,9,New,Complex,2102,1866
L09-2,MA08,11,TRUE,r,3915030,5,New,Complex,NA,NA
L09-2,MA20,0,TRUE,f,763592,5,New,Simple,2103,2891
L09-2,MA20,0,TRUE,r,763579,5,New,Simple,2103,2891
L09-2,MA20,1,FALSE,r,1064884,4,New,Simple,NA,NA
L09-2,MA20,1,FALSE,f,1064871,4,New,Simple,NA,NA
L09-2,MA20,2,FALSE,r,1077715,3,New,Simple,2105,2893
L09-2,MA20,2,FALSE,f,1077720,3,New,Simple,2105,2893
L09-2,MA20,3,FALSE,r,1272612,8,Preexisting,Complex,2107,2895
L09-2,MA20,3,FALSE,f,1275700,7,Preexisting,Complex,2108,2896
L09-2,MA20,4,TRUE,f,1623533,2,New,Complex,NA,NA
L09-2,MA20,4,FALSE,r,1675901,16,New,Complex,2111,NA
L09-2,MA20,5,TRUE,r,1623519,2,New,Complex,NA,NA
L09-2,MA20,5,FALSE,f,1687563,14,New,Complex,2112,2897
L09-2,MA20,6,TRUE,f,2221383,13,New,Complex,NA,NA
L09-2,MA20,6,TRUE,r,2242578,17,New,Complex,2114,2900
L09-2,MA20,7,FALSE,r,2303370,0,New,Simple,2115,2901
L09-2,MA20,7,FALSE,f,2303356,0,New,Simple,2115,2901
L09-2,MA20,8,FALSE,r,3128931,18,New,Complex,2117,2903
L09-2,MA20,8,FALSE,f,3129793,11,New,Complex,2118,2904
L09-2,MA20,9,FALSE,r,3472529,1,New,Simple,2119,2905
L09-2,MA20,9,FALSE,f,3472516,1,New,Simple,2119,2905
L09-2,MA20,10,TRUE,f,3546954,19,New,Complex,NA,NA
L09-2,MA20,10,TRUE,r,3547422,9,New,Complex,NA,NA
L09-2,MA20,11,FALSE,r,3702511,12,New,Complex,2123,2909
L09-2,MA20,11,TRUE,f,3897909,6,New,Complex,2124,NA
L09-2,MA20,12,FALSE,f,3729381,15,New,Complex,2125,2910
L09-2,MA20,12,TRUE,r,3915030,10,New,Complex,2126,NA
L09-3,FACS,0,TRUE,f,390644,4,New,Simple,NA,823
L09-3,FACS,0,TRUE,r,390631,4,New,Simple,NA,823
L09-3,FACS,1,TRUE,f,763592,6,New,Simple,NA,825
L09-3,FACS,1,TRUE,r,763579,6,New,Simple,NA,825
L09-3,FACS,2,FALSE,r,1077715,7,New,Simple,NA,827
L09-3,FACS,2,FALSE,f,1077720,7,New,Simple,NA,827
L09-3,FACS,3,FALSE,r,1272612,13,Preexisting,Complex,NA,829
L09-3,FACS,3,FALSE,f,1275700,5,Preexisting,Complex,NA,830
L09-3,FACS,4,FALSE,r,1687576,2,New,Simple,NA,831
L09-3,FACS,4,FALSE,f,1687563,2,New,Simple,NA,831
L09-3,FACS,5,FALSE,r,1738661,3,New,Simple,NA,833
L09-3,FACS,5,FALSE,f,1738648,3,New,Simple,NA,833
L09-3,FACS,6,TRUE,f,2242137,15,New,Complex,NA,835
L09-3,FACS,6,TRUE,r,2242578,11,New,Complex,NA,836
L09-3,FACS,7,FALSE,r,2303369,1,New,Simple,NA,837
L09-3,FACS,7,FALSE,f,2303356,1,New,Simple,NA,837
L09-3,FACS,8,FALSE,r,3128931,14,New,Complex,NA,839
L09-3,FACS,8,FALSE,f,3129793,8,New,Complex,NA,840
L09-3,FACS,9,FALSE,r,3472529,9,New,Simple,NA,841
L09-3,FACS,9,FALSE,f,3472517,9,New,Simple,NA,841
L09-3,FACS,10,TRUE,f,3547157,0,New,Simple,NA,843
L09-3,FACS,10,TRUE,r,3547144,0,New,Simple,NA,843
L09-3,FACS,11,FALSE,r,3702511,12,New,Complex,NA,845
L09-3,FACS,11,FALSE,f,3729382,10,New,Complex,NA,846
L09-3,MA08,0,TRUE,f,157052,0,New,Simple,NA,NA
L09-3,MA08,0,TRUE,r,157039,0,New,Simple,NA,NA
L09-3,MA08,1,FALSE,r,370955,1,New,Simple,NA,NA
L09-3,MA08,1,FALSE,f,370942,1,New,Simple,NA,NA
L09-3,MA08,2,TRUE,f,390644,3,New,Simple,2127,1867
L09-3,MA08,2,TRUE,r,390631,3,New,Simple,2127,1867
L09-3,MA08,3,TRUE,f,763592,7,New,Simple,2129,1869
L09-3,MA08,3,TRUE,r,763579,7,New,Simple,2129,1869
L09-3,MA08,4,FALSE,r,1077715,11,New,Simple,2131,1871
L09-3,MA08,4,FALSE,f,1077720,11,New,Simple,2131,1871
L09-3,MA08,5,FALSE,r,1272612,9,Preexisting,Complex,2133,1873
L09-3,MA08,5,FALSE,f,1275700,13,Preexisting,Complex,2134,1874
L09-3,MA08,6,FALSE,r,1625615,6,New,Simple,NA,NA
L09-3,MA08,6,FALSE,f,1625602,6,New,Simple,NA,NA
L09-3,MA08,7,FALSE,r,1677778,18,New,Complex,NA,NA
L09-3,MA08,7,FALSE,f,1687563,21,New,Complex,2135,1875
L09-3,MA08,8,TRUE,f,1738677,2,New,Simple,2137,1877
L09-3,MA08,8,TRUE,r,1738664,2,New,Simple,2137,1877
L09-3,MA08,9,TRUE,f,1904749,4,New,Simple,NA,NA
L09-3,MA08,9,TRUE,r,1904736,4,New,Simple,NA,NA
L09-3,MA08,10,FALSE,r,2159928,20,New,Complex,NA,NA
L09-3,MA08,10,FALSE,f,2161607,19,New,Complex,NA,NA
L09-3,MA08,11,TRUE,f,2242137,22,New,Complex,2139,1879
L09-3,MA08,11,TRUE,r,2242578,17,New,Complex,2140,1880
L09-3,MA08,12,FALSE,r,2303369,8,New,Simple,2141,1881
L09-3,MA08,12,FALSE,f,2303356,8,New,Simple,2141,1881
L09-3,MA08,13,FALSE,r,3128931,10,New,Complex,2143,1883
L09-3,MA08,13,FALSE,f,3129793,14,New,Complex,2144,1884
L09-3,MA08,14,FALSE,r,3472529,5,New,Simple,2145,1885
L09-3,MA08,14,FALSE,f,3472517,5,New,Simple,2145,1885
L09-3,MA08,15,TRUE,f,3547157,23,New,Complex,2147,1887
L09-3,MA08,15,TRUE,r,3547373,12,New,Complex,NA,NA
L09-3,MA08,16,FALSE,r,3702511,16,New,Complex,2149,1889
L09-3,MA08,16,FALSE,f,3729382,15,New,Complex,2150,1890
L09-3,MA20,0,TRUE,f,157052,25,New,Complex,2151,NA
L09-3,MA20,0,TRUE,r,157183,30,New,Complex,NA,NA
L09-3,MA20,1,TRUE,f,390644,1,New,Simple,2155,2911
L09-3,MA20,1,TRUE,r,390631,1,New,Simple,2155,2911
L09-3,MA20,2,TRUE,f,763592,3,New,Simple,2157,2913
L09-3,MA20,2,TRUE,r,763579,3,New,Simple,2157,2913
L09-3,MA20,3,FALSE,r,1077715,17,New,Simple,2159,2915
L09-3,MA20,3,FALSE,f,1077720,17,New,Simple,2159,2915
L09-3,MA20,4,FALSE,r,1272612,11,Preexisting,Complex,2161,2917
L09-3,MA20,4,FALSE,f,1275700,19,Preexisting,Complex,2162,2918
L09-3,MA20,5,FALSE,r,1577414,9,New,Simple,NA,NA
L09-3,MA20,5,FALSE,f,1577401,9,New,Simple,NA,NA
L09-3,MA20,6,FALSE,r,1625615,8,New,Simple,2163,NA
L09-3,MA20,6,FALSE,f,1625602,8,New,Simple,2163,NA
L09-3,MA20,7,FALSE,r,1677778,22,New,Complex,2165,NA
L09-3,MA20,7,FALSE,f,1687563,21,New,Complex,2166,2919
L09-3,MA20,8,FALSE,r,1738841,27,New,Complex,NA,NA
L09-3,MA20,8,FALSE,f,1739368,15,New,Complex,NA,NA
L09-3,MA20,9,FALSE,r,1875883,5,New,Simple,NA,NA
L09-3,MA20,9,FALSE,f,1875873,5,New,Simple,NA,NA
L09-3,MA20,10,FALSE,r,2159928,24,New,Complex,2171,NA
L09-3,MA20,10,FALSE,f,2161607,16,New,Complex,2172,NA
L09-3,MA20,11,TRUE,f,2176774,10,New,Simple,NA,NA
L09-3,MA20,11,TRUE,r,2176761,10,New,Simple,NA,NA
L09-3,MA20,12,TRUE,f,2242137,28,New,Complex,2173,2923
L09-3,MA20,12,TRUE,r,2242578,29,New,Complex,2174,2924
L09-3,MA20,13,FALSE,r,2303369,6,New,Simple,2175,2925
L09-3,MA20,13,FALSE,f,2303356,6,New,Simple,2175,2925
L09-3,MA20,14,TRUE,f,2606672,4,New,Simple,NA,NA
L09-3,MA20,14,TRUE,r,2606659,4,New,Simple,NA,NA
L09-3,MA20,15,FALSE,r,3035828,26,New,Complex,NA,NA
L09-3,MA20,15,FALSE,f,3036477,7,New,Complex,NA,NA
L09-3,MA20,16,FALSE,r,3128931,12,New,Complex,2177,2927
L09-3,MA20,16,FALSE,f,3129793,23,New,Complex,2178,2928
L09-3,MA20,17,FALSE,r,3283517,2,New,Simple,NA,NA
L09-3,MA20,17,FALSE,f,3283504,2,New,Simple,NA,NA
L09-3,MA20,18,FALSE,r,3472529,0,New,Simple,2179,2929
L09-3,MA20,18,FALSE,f,3472516,0,New,Simple,2179,2929
L09-3,MA20,19,TRUE,f,3547157,14,New,Complex,2181,2931
L09-3,MA20,19,TRUE,r,3547373,13,New,Complex,2182,NA
L09-3,MA20,20,FALSE,r,3702511,20,New,Complex,2183,2933
L09-3,MA20,20,FALSE,f,3729382,18,New,Complex,2184,2934
L09-4,FACS,0,TRUE,f,390644,4,New,Simple,NA,847
L09-4,FACS,0,TRUE,r,390631,4,New,Simple,NA,847
L09-4,FACS,1,TRUE,f,763592,2,New,Simple,NA,849
L09-4,FACS,1,TRUE,r,763579,2,New,Simple,NA,849
L09-4,FACS,2,FALSE,r,1077715,7,New,Simple,NA,851
L09-4,FACS,2,FALSE,f,1077720,7,New,Simple,NA,851
L09-4,FACS,3,FALSE,r,1272612,5,Preexisting,Complex,NA,853
L09-4,FACS,3,FALSE,f,1275700,12,Preexisting,Complex,NA,854
L09-4,FACS,4,FALSE,r,1687576,3,New,Simple,NA,855
L09-4,FACS,4,FALSE,f,1687563,3,New,Simple,NA,855
L09-4,FACS,5,TRUE,f,2242137,14,New,Complex,NA,857
L09-4,FACS,5,TRUE,r,2242578,13,New,Complex,NA,858
L09-4,FACS,6,FALSE,r,2303369,1,New,Simple,NA,859
L09-4,FACS,6,FALSE,f,2303356,1,New,Simple,NA,859
L09-4,FACS,7,FALSE,r,3128931,6,New,Complex,NA,861
L09-4,FACS,7,FALSE,f,3129793,8,New,Complex,NA,862
L09-4,FACS,8,FALSE,r,3472529,9,New,Simple,NA,863
L09-4,FACS,8,FALSE,f,3472517,9,New,Simple,NA,863
L09-4,FACS,9,TRUE,f,3547157,0,New,Simple,NA,865
L09-4,FACS,9,TRUE,r,3547144,0,New,Simple,NA,865
L09-4,FACS,10,FALSE,r,3702511,11,New,Complex,NA,867
L09-4,FACS,10,FALSE,f,3729382,10,New,Complex,NA,868
L09-4,MA08,0,FALSE,r,152809,10,New,Complex,NA,NA
L09-4,MA08,0,FALSE,f,161278,14,New,Complex,NA,NA
L09-4,MA08,1,TRUE,f,390644,3,New,Simple,2185,1891
L09-4,MA08,1,TRUE,r,390631,3,New,Simple,2185,1891
L09-4,MA08,2,TRUE,f,763592,4,New,Simple,2187,1893
L09-4,MA08,2,TRUE,r,763579,4,New,Simple,2187,1893
L09-4,MA08,3,FALSE,r,1077715,8,New,Simple,2189,1895
L09-4,MA08,3,FALSE,f,1077720,8,New,Simple,2189,1895
L09-4,MA08,4,FALSE,r,1272612,15,Preexisting,Complex,2191,1897
L09-4,MA08,4,FALSE,f,1275700,5,Preexisting,Complex,2192,1898
L09-4,MA08,5,FALSE,r,1687575,7,New,Simple,2193,1899
L09-4,MA08,5,FALSE,f,1687563,7,New,Simple,2193,1899
L09-4,MA08,6,TRUE,f,2241851,17,New,Complex,NA,NA
L09-4,MA08,6,TRUE,r,2242578,9,New,Complex,2196,1902
L09-4,MA08,7,FALSE,r,2303369,1,New,Simple,2197,1903
L09-4,MA08,7,FALSE,f,2303356,1,New,Simple,2197,1903
L09-4,MA08,8,FALSE,r,3128931,16,New,Complex,2199,1905
L09-4,MA08,8,FALSE,f,3129793,13,New,Complex,2200,1906
L09-4,MA08,9,FALSE,r,3472529,2,New,Simple,2201,1907
L09-4,MA08,9,FALSE,f,3472517,2,New,Simple,2201,1907
L09-4,MA08,10,TRUE,f,3547157,0,New,Simple,2203,1909
L09-4,MA08,10,TRUE,r,3547144,0,New,Simple,2203,1909
L09-4,MA08,11,FALSE,r,3702511,6,New,Complex,2205,1911
L09-4,MA08,11,FALSE,f,3729382,12,New,Complex,2206,1912
L09-4,MA08,12,TRUE,f,3848019,18,New,Complex,NA,NA
L09-4,MA08,12,TRUE,r,3848097,11,New,Complex,NA,NA
L09-4,MA20,0,FALSE,r,152809,10,New,Complex,2207,NA
L09-4,MA20,0,FALSE,f,161278,14,New,Complex,2208,NA
L09-4,MA20,1,TRUE,f,390644,3,New,Simple,2209,2935
L09-4,MA20,1,TRUE,r,390631,3,New,Simple,2209,2935
L09-4,MA20,2,TRUE,f,763592,2,New,Simple,2211,2937
L09-4,MA20,2,TRUE,r,763579,2,New,Simple,2211,2937
L09-4,MA20,3,FALSE,r,1077715,8,New,Simple,2213,2939
L09-4,MA20,3,FALSE,f,1077720,8,New,Simple,2213,2939
L09-4,MA20,4,FALSE,r,1272612,7,Preexisting,Complex,2215,2941
L09-4,MA20,4,FALSE,f,1275700,11,Preexisting,Complex,2216,2942
L09-4,MA20,5,FALSE,r,1687575,9,New,Simple,2217,2943
L09-4,MA20,5,FALSE,f,1687563,9,New,Simple,2217,2943
L09-4,MA20,6,FALSE,r,2055425,4,New,Simple,NA,NA
L09-4,MA20,6,FALSE,f,2055412,4,New,Simple,NA,NA
L09-4,MA20,7,TRUE,f,2241851,17,New,Complex,2219,NA
L09-4,MA20,7,TRUE,r,2242578,15,New,Complex,2220,2946
L09-4,MA20,8,FALSE,r,2303369,1,New,Simple,2221,2947
L09-4,MA20,8,FALSE,f,2303356,1,New,Simple,2221,2947
L09-4,MA20,9,FALSE,r,3128931,16,New,Complex,2223,2949
L09-4,MA20,9,FALSE,f,3129793,13,New,Complex,2224,2950
L09-4,MA20,10,FALSE,r,3472529,5,New,Simple,2225,2951
L09-4,MA20,10,FALSE,f,3472517,5,New,Simple,2225,2951
L09-4,MA20,11,TRUE,f,3547157,0,New,Simple,2227,2953
L09-4,MA20,11,TRUE,r,3547144,0,New,Simple,2227,2953
L09-4,MA20,12,FALSE,r,3702511,6,New,Complex,2229,2955
L09-4,MA20,12,FALSE,f,3729382,12,New,Complex,2230,2956
L10-1,FACS,0,FALSE,r,120553,3,New,Simple,NA,869
L10-1,FACS,0,FALSE,f,120541,3,New,Simple,NA,869
L10-1,FACS,1,FALSE,r,1272612,11,Preexisting,Complex,NA,871
L10-1,FACS,1,FALSE,f,1275700,9,Preexisting,Complex,NA,872
L10-1,FACS,2,TRUE,f,1914252,12,New,Complex,NA,873
L10-1,FACS,2,TRUE,r,1916780,7,New,Complex,NA,874
L10-1,FACS,3,FALSE,r,2019926,4,New,Simple,NA,875
L10-1,FACS,3,FALSE,f,2019913,4,New,Simple,NA,875
L10-1,FACS,4,TRUE,f,2080380,13,New,Complex,NA,877
L10-1,FACS,4,TRUE,r,2080865,6,New,Complex,NA,878
L10-1,FACS,5,FALSE,r,2516257,5,New,Simple,NA,879
L10-1,FACS,5,FALSE,f,2516244,5,New,Simple,NA,879
L10-1,FACS,6,TRUE,f,2752068,2,New,Simple,NA,881
L10-1,FACS,6,TRUE,r,2752055,2,New,Simple,NA,881
L10-1,FACS,7,TRUE,f,3564844,1,New,Simple,NA,883
L10-1,FACS,7,TRUE,r,3564831,1,New,Simple,NA,883
L10-1,FACS,8,TRUE,f,3698369,10,New,Complex,NA,885
L10-1,FACS,8,TRUE,r,3723003,8,New,Complex,NA,886
L10-1,FACS,9,FALSE,r,3957119,0,New,Simple,NA,887
L10-1,FACS,9,FALSE,f,3957106,0,New,Simple,NA,887
L10-1,MA08,0,FALSE,r,120553,11,New,Simple,2233,1913
L10-1,MA08,0,FALSE,f,120541,11,New,Simple,2233,1913
L10-1,MA08,1,TRUE,f,847324,14,New,Complex,NA,NA
L10-1,MA08,1,TRUE,r,849390,16,New,Complex,NA,NA
L10-1,MA08,2,FALSE,r,1272612,6,Preexisting,Complex,2235,1915
L10-1,MA08,2,FALSE,f,1275700,7,Preexisting,Complex,2236,1916
L10-1,MA08,3,TRUE,f,1914252,15,New,Complex,2237,1917
L10-1,MA08,3,TRUE,r,1916780,17,New,Complex,2238,1918
L10-1,MA08,4,FALSE,r,2019926,12,New,Simple,2239,1919
L10-1,MA08,4,FALSE,f,2019913,12,New,Simple,2239,1919
L10-1,MA08,5,TRUE,f,2080380,8,New,Complex,2241,1921
L10-1,MA08,5,TRUE,r,2080865,9,New,Complex,2242,1922
L10-1,MA08,6,TRUE,f,2479967,5,New,Simple,NA,NA
L10-1,MA08,6,TRUE,r,2479954,5,New,Simple,NA,NA
L10-1,MA08,7,FALSE,r,2516257,2,New,Simple,2243,1923
L10-1,MA08,7,FALSE,f,2516244,2,New,Simple,2243,1923
L10-1,MA08,8,TRUE,f,2752068,4,New,Simple,2245,1925
L10-1,MA08,8,TRUE,r,2752055,4,New,Simple,2245,1925
L10-1,MA08,9,TRUE,f,3564844,3,New,Simple,2247,1927
L10-1,MA08,9,TRUE,r,3564831,3,New,Simple,2247,1927
L10-1,MA08,10,TRUE,f,3698369,13,New,Complex,2249,1929
L10-1,MA08,10,TRUE,r,3723003,10,New,Complex,2250,1930
L10-1,MA08,11,FALSE,r,3892226,1,New,Simple,NA,NA
L10-1,MA08,11,FALSE,f,3892213,1,New,Simple,NA,NA
L10-1,MA08,12,FALSE,r,3957119,0,New,Simple,2251,1931
L10-1,MA08,12,FALSE,f,3957106,0,New,Simple,2251,1931
L10-1,MA20,0,FALSE,r,120553,11,New,Simple,2253,2957
L10-1,MA20,0,FALSE,f,120541,11,New,Simple,2253,2957
L10-1,MA20,1,TRUE,f,847324,13,New,Complex,2255,NA
L10-1,MA20,1,TRUE,r,849390,22,New,Complex,2256,NA
L10-1,MA20,2,TRUE,f,1128407,15,New,Complex,NA,NA
L10-1,MA20,2,TRUE,r,1132389,19,New,Complex,NA,NA
L10-1,MA20,3,FALSE,r,1272612,4,Preexisting,Complex,2257,2959
L10-1,MA20,3,FALSE,f,1275946,20,New,Complex,NA,NA
L10-1,MA20,4,FALSE,r,1296284,3,New,Simple,NA,NA
L10-1,MA20,4,FALSE,f,1296271,3,New,Simple,NA,NA
L10-1,MA20,5,FALSE,r,1733511,8,New,Simple,NA,NA
L10-1,MA20,5,FALSE,f,1733499,8,New,Simple,NA,NA
L10-1,MA20,6,TRUE,f,1914252,21,New,Complex,2259,2961
L10-1,MA20,6,TRUE,r,1916780,17,New,Complex,2260,2962
L10-1,MA20,7,FALSE,r,2019926,5,New,Simple,2261,2963
L10-1,MA20,7,FALSE,f,2019913,5,New,Simple,2261,2963
L10-1,MA20,8,TRUE,f,2080380,24,New,Complex,2263,2965
L10-1,MA20,8,TRUE,r,2080865,14,New,Complex,2264,2966
L10-1,MA20,9,TRUE,f,2479967,2,New,Simple,2265,NA
L10-1,MA20,9,TRUE,r,2479954,2,New,Simple,2265,NA
L10-1,MA20,10,FALSE,r,2516257,23,New,Complex,2267,2967
L10-1,MA20,10,FALSE,f,2517200,12,New,Complex,NA,NA
L10-1,MA20,11,TRUE,f,2728693,16,New,Complex,NA,NA
L10-1,MA20,11,TRUE,r,2752055,10,New,Complex,2269,2969
L10-1,MA20,12,TRUE,f,3564844,1,New,Simple,2271,2971
L10-1,MA20,12,TRUE,r,3564831,1,New,Simple,2271,2971
L10-1,MA20,13,TRUE,f,3698369,6,New,Complex,2273,2973
L10-1,MA20,13,TRUE,r,3723003,9,New,Complex,2274,2974
L10-1,MA20,14,TRUE,f,3920244,0,New,Simple,NA,NA
L10-1,MA20,14,TRUE,r,3920231,0,New,Simple,NA,NA
L10-1,MA20,15,FALSE,r,3944752,18,New,Complex,NA,NA
L10-1,MA20,15,FALSE,f,3957106,7,New,Complex,2277,2975
L10-2,FACS,0,FALSE,r,120553,3,New,Simple,NA,889
L10-2,FACS,0,FALSE,f,120541,3,New,Simple,NA,889
L10-2,FACS,1,FALSE,r,1272612,11,Preexisting,Complex,NA,891
L10-2,FACS,1,FALSE,f,1275700,9,Preexisting,Complex,NA,892
L10-2,FACS,2,TRUE,f,1914252,12,New,Complex,NA,893
L10-2,FACS,2,TRUE,r,1916780,7,New,Complex,NA,894
L10-2,FACS,3,FALSE,r,2019926,4,New,Simple,NA,895
L10-2,FACS,3,FALSE,f,2019913,4,New,Simple,NA,895
L10-2,FACS,4,TRUE,f,2080380,13,New,Complex,NA,897
L10-2,FACS,4,TRUE,r,2080865,6,New,Complex,NA,898
L10-2,FACS,5,FALSE,r,2516257,5,New,Simple,NA,899
L10-2,FACS,5,FALSE,f,2516244,5,New,Simple,NA,899
L10-2,FACS,6,TRUE,f,2752068,2,New,Simple,NA,901
L10-2,FACS,6,TRUE,r,2752055,2,New,Simple,NA,901
L10-2,FACS,7,TRUE,f,3564844,1,New,Simple,NA,903
L10-2,FACS,7,TRUE,r,3564831,1,New,Simple,NA,903
L10-2,FACS,8,TRUE,f,3698369,10,New,Complex,NA,905
L10-2,FACS,8,TRUE,r,3723003,8,New,Complex,NA,906
L10-2,FACS,9,FALSE,r,3957119,0,New,Simple,NA,907
L10-2,FACS,9,FALSE,f,3957106,0,New,Simple,NA,907
L10-2,MA08,0,FALSE,r,120553,20,New,Simple,2279,1933
L10-2,MA08,0,FALSE,f,120541,20,New,Simple,2279,1933
L10-2,MA08,1,FALSE,r,136195,24,New,Complex,NA,NA
L10-2,MA08,1,FALSE,f,120541,20,New,Simple,2279,1933
L10-2,MA08,2,TRUE,f,125373,22,New,Simple,NA,NA
L10-2,MA08,2,TRUE,r,125361,22,New,Simple,NA,NA
L10-2,MA08,3,TRUE,f,135522,3,New,Simple,NA,NA
L10-2,MA08,3,TRUE,r,135509,3,New,Simple,NA,NA
L10-2,MA08,4,TRUE,f,173969,9,New,Simple,NA,NA
L10-2,MA08,4,TRUE,r,173956,9,New,Simple,NA,NA
L10-2,MA08,5,FALSE,r,207870,7,New,Simple,NA,NA
L10-2,MA08,5,FALSE,f,207857,7,New,Simple,NA,NA
L10-2,MA08,6,FALSE,r,661589,15,New,Simple,NA,NA
L10-2,MA08,6,FALSE,f,661576,15,New,Simple,NA,NA
L10-2,MA08,7,FALSE,r,1272612,11,Preexisting,Complex,2281,1935
L10-2,MA08,7,FALSE,f,1275700,21,Preexisting,Complex,2282,1936
L10-2,MA08,8,FALSE,r,1292786,8,New,Simple,NA,NA
L10-2,MA08,8,FALSE,f,1292773,8,New,Simple,NA,NA
L10-2,MA08,9,TRUE,f,1904838,18,New,Complex,NA,NA
L10-2,MA08,9,TRUE,r,1919661,14,New,Complex,NA,NA
L10-2,MA08,10,FALSE,r,2019926,5,New,Simple,2285,1939
L10-2,MA08,10,FALSE,f,2019913,5,New,Simple,2285,1939
L10-2,MA08,11,TRUE,f,2080380,25,New,Complex,2287,1941
L10-2,MA08,11,TRUE,r,2080865,26,New,Complex,2288,1942
L10-2,MA08,12,TRUE,f,2509209,10,New,Simple,NA,NA
L10-2,MA08,12,TRUE,r,2509196,10,New,Simple,NA,NA
L10-2,MA08,13,FALSE,r,2516257,6,New,Simple,2289,1943
L10-2,MA08,13,FALSE,f,2516244,6,New,Simple,2289,1943
L10-2,MA08,14,TRUE,f,2561009,4,New,Simple,NA,NA
L10-2,MA08,14,TRUE,r,2560996,4,New,Simple,NA,NA
L10-2,MA08,15,TRUE,f,2752068,1,New,Simple,2291,1945
L10-2,MA08,15,TRUE,r,2752055,1,New,Simple,2291,1945
L10-2,MA08,16,FALSE,r,3051227,12,New,Complex,NA,NA
L10-2,MA08,16,TRUE,f,125372,22,New,Simple,NA,NA
L10-2,MA08,17,FALSE,f,120540,20,New,Simple,2279,1933
L10-2,MA08,17,TRUE,r,3051610,17,New,Complex,NA,NA
L10-2,MA08,18,TRUE,f,3468028,2,New,Simple,NA,NA
L10-2,MA08,18,TRUE,r,3468015,2,New,Simple,NA,NA
L10-2,MA08,19,TRUE,f,3564844,0,New,Simple,2293,1947
L10-2,MA08,19,TRUE,r,3564831,0,New,Simple,2293,1947
L10-2,MA08,20,TRUE,f,3698369,16,New,Complex,2295,1949
L10-2,MA08,20,TRUE,r,3723003,23,New,Complex,2296,1950
L10-2,MA08,21,FALSE,r,3942961,19,New,Complex,NA,NA
L10-2,MA08,21,FALSE,f,3957106,13,New,Complex,2297,1951
L10-2,MA20,0,TRUE,f,116653,18,New,Complex,NA,NA
L10-2,MA20,0,TRUE,r,125361,11,New,Complex,2303,NA
L10-2,MA20,1,TRUE,f,135522,22,New,Simple,2305,NA
L10-2,MA20,1,TRUE,r,135509,22,New,Simple,2305,NA
L10-2,MA20,2,TRUE,f,173969,21,New,Simple,2307,NA
L10-2,MA20,2,TRUE,r,173956,21,New,Simple,2307,NA
L10-2,MA20,3,FALSE,r,207870,3,New,Simple,2309,NA
L10-2,MA20,3,FALSE,f,207857,3,New,Simple,2309,NA
L10-2,MA20,4,FALSE,r,661589,7,New,Simple,2311,NA
L10-2,MA20,4,FALSE,f,661576,7,New,Simple,2311,NA
L10-2,MA20,5,FALSE,r,1272612,12,Preexisting,Complex,2313,2979
L10-2,MA20,5,FALSE,f,1275700,15,Preexisting,Complex,2314,2980
L10-2,MA20,6,FALSE,r,1292786,8,New,Simple,2315,NA
L10-2,MA20,6,FALSE,f,1292773,8,New,Simple,2315,NA
L10-2,MA20,7,TRUE,f,1904838,19,New,Complex,2317,NA
L10-2,MA20,7,TRUE,r,1919661,14,New,Complex,2318,NA
L10-2,MA20,8,FALSE,r,2019926,5,New,Simple,2319,2983
L10-2,MA20,8,FALSE,f,2019913,5,New,Simple,2319,2983
L10-2,MA20,9,TRUE,f,2080380,26,New,Complex,2321,2985
L10-2,MA20,9,TRUE,r,2080865,27,New,Complex,2322,2986
L10-2,MA20,10,TRUE,f,2509209,10,New,Simple,2323,NA
L10-2,MA20,10,TRUE,r,2509196,10,New,Simple,2323,NA
L10-2,MA20,11,FALSE,r,2516257,6,New,Simple,2325,2987
L10-2,MA20,11,FALSE,f,2516244,6,New,Simple,2325,2987
L10-2,MA20,12,TRUE,f,2561009,4,New,Simple,2327,NA
L10-2,MA20,12,TRUE,r,2560996,4,New,Simple,2327,NA
L10-2,MA20,13,FALSE,r,2701815,0,New,Complex,NA,NA
L10-2,MA20,13,TRUE,f,2752067,9,New,Complex,2329,2989
L10-2,MA20,14,FALSE,f,2701801,0,New,Complex,NA,NA
L10-2,MA20,14,TRUE,r,2752055,9,New,Complex,2329,2989
L10-2,MA20,15,FALSE,r,3051227,13,New,Complex,2331,NA
